student_num,global_idx,step,skill_id,true_answer,prediction,correct,gain,mastery,total_steps,unique_skills
4,278,12,7,1,0.900634,1,0.573892,0.070491,22,6
4,278,13,7,1,0.852527,1,0.570750,0.088682,22,6
4,278,14,63,1,0.919782,1,0.580220,0.043373,22,6
4,278,15,63,1,0.911682,1,0.580236,0.056435,22,6
4,278,16,63,1,0.916314,1,0.581774,0.073383,22,6
4,278,17,63,0,0.792629,0,0.579169,0.093949,22,6
4,278,18,79,0,0.718972,0,0.578789,0.057647,22,6
4,278,19,79,1,0.613312,1,0.581585,0.074991,22,6
4,278,20,78,1,0.912991,1,0.577460,0.055712,22,6
4,278,21,78,1,0.913938,1,0.578293,0.071723,22,6
4,278,22,78,0,0.791709,0,0.581539,0.092668,22,6
5,372,1,47,1,0.727589,1,0.524886,0.038231,28,7
5,372,2,47,1,0.801516,1,0.528406,0.042078,28,7
5,372,3,47,1,0.859500,1,0.525732,0.045875,28,7
5,372,4,37,1,0.938572,1,0.535668,0.040209,28,7
5,372,5,37,1,0.938707,1,0.532442,0.044871,28,7
5,372,6,37,1,0.895582,1,0.532699,0.050081,28,7
5,372,7,46,1,0.907202,1,0.529517,0.036274,28,7
5,372,8,46,1,0.896652,1,0.531837,0.040307,28,7
5,372,9,46,1,0.905913,1,0.532487,0.044854,28,7
5,372,10,46,1,0.880546,1,0.536534,0.050542,28,7
5,372,11,39,1,0.913092,1,0.538726,0.037419,28,7
5,372,12,39,1,0.900365,1,0.538892,0.042549,28,7
5,372,13,39,1,0.843684,1,0.543053,0.048998,28,7
5,372,14,59,1,0.893406,1,0.535818,0.038077,28,7
5,372,15,59,1,0.881790,1,0.534478,0.042708,28,7
5,372,16,59,1,0.847354,1,0.535758,0.048068,28,7
5,372,17,23,1,0.861221,1,0.538378,0.037853,28,7
5,372,18,23,1,0.864849,1,0.541558,0.043432,28,7
5,372,19,23,1,0.733054,1,0.541245,0.049725,28,7
5,372,20,49,1,0.727234,1,0.544772,0.039226,28,7
5,372,21,49,1,0.757537,1,0.542627,0.045179,28,7
5,372,22,49,1,0.696733,1,0.541644,0.051803,28,7
5,372,23,49,1,0.711457,1,0.547072,0.060372,28,7
5,372,24,49,1,0.809431,1,0.550153,0.070913,28,7
5,372,25,23,1,0.880363,1,0.550340,0.058560,28,7
5,372,26,23,1,0.846629,1,0.548152,0.068329,28,7
5,372,27,23,1,0.881033,1,0.550573,0.080148,28,7
5,372,28,23,1,0.815108,1,0.547179,0.092752,28,7
6,203,1,1,1,0.691076,1,0.580303,0.047600,37,9
6,203,2,1,1,0.862523,1,0.564115,0.059128,37,9
6,203,3,1,1,0.850457,1,0.580028,0.077169,37,9
6,203,4,1,1,0.564047,1,0.550688,0.090933,37,9
6,203,5,14,0,0.811858,0,0.552764,0.043947,37,9
6,203,6,14,1,0.590945,1,0.565297,0.055125,37,9
6,203,7,14,1,0.752483,1,0.566973,0.069288,37,9
6,203,8,14,1,0.803531,1,0.565710,0.086310,37,9
6,203,9,14,1,0.646079,1,0.566909,0.107333,37,9
6,203,10,76,1,0.906841,1,0.567847,0.045523,37,9
6,203,11,7,0,0.930305,0,0.567477,0.045933,37,9
6,203,12,7,0,0.741015,0,0.568926,0.057924,37,9
6,203,13,7,1,0.713778,1,0.567777,0.072472,37,9
6,203,14,7,1,0.878360,1,0.577449,0.093109,37,9
6,203,15,7,1,0.863289,1,0.579309,0.119376,37,9
6,203,16,7,1,0.658527,1,0.582444,0.152921,37,9
6,203,17,0,0,0.799669,0,0.507485,0.034988,37,9
6,203,18,0,1,0.539720,1,0.500539,0.035051,37,9
6,203,19,0,1,0.718854,1,0.502244,0.035313,37,9
6,203,20,0,1,0.750769,1,0.502129,0.035563,37,9
6,203,21,0,1,0.823658,1,0.502365,0.035843,37,9
6,203,22,10,1,0.851388,1,0.573527,0.048083,37,9
6,203,23,10,1,0.877668,1,0.549118,0.057030,37,9
6,203,24,10,1,0.687394,1,0.555730,0.069045,37,9
6,203,25,75,1,0.710541,1,0.554976,0.041707,37,9
6,203,26,75,1,0.729055,1,0.545674,0.048554,37,9
6,203,27,75,1,0.884927,1,0.534118,0.054331,37,9
6,203,28,77,1,0.909538,1,0.550283,0.040947,37,9
6,203,29,77,1,0.911247,1,0.543722,0.047323,37,9
6,203,30,77,1,0.800314,1,0.523901,0.051183,37,9
6,203,31,10,0,0.897685,0,0.547939,0.081162,37,9
6,203,32,10,1,0.630910,1,0.526634,0.088669,37,9
6,203,33,10,1,0.864356,1,0.557876,0.107179,37,9
6,203,34,10,1,0.858696,1,0.553427,0.127078,37,9
6,203,35,10,1,0.720906,1,0.557665,0.151861,37,9
6,203,36,74,1,0.798663,1,0.545440,0.040780,37,9
6,203,37,74,1,0.738755,1,0.544718,0.047372,37,9
7,261,1,51,0,0.680579,0,0.561763,0.044073,48,9
7,261,2,51,1,0.512308,1,0.535536,0.049710,48,9
7,261,3,51,1,0.664173,1,0.563267,0.061485,48,9
7,261,4,51,0,0.721211,0,0.544218,0.071151,48,9
7,261,5,51,1,0.685602,1,0.539429,0.080900,48,9
7,261,6,64,1,0.792728,1,0.544861,0.041034,48,9
7,261,7,64,1,0.806339,1,0.554247,0.049267,48,9
7,261,8,64,1,0.595909,1,0.554464,0.059065,48,9
7,261,9,51,1,0.729840,1,0.556090,0.096837,48,9
7,261,10,51,1,0.730714,1,0.556099,0.115410,48,9
7,261,11,51,1,0.830010,1,0.560318,0.138600,48,9
7,261,12,12,0,0.876640,0,0.554253,0.043608,48,9
7,261,13,12,1,0.832036,1,0.555088,0.052638,48,9
7,261,14,12,0,0.890602,0,0.562670,0.065027,48,9
7,261,15,12,0,0.833831,0,0.568620,0.081615,48,9
7,261,16,12,1,0.789311,1,0.569611,0.102181,48,9
7,261,17,12,1,0.878797,1,0.561847,0.123992,48,9
7,261,18,12,1,0.883275,1,0.555012,0.146444,48,9
7,261,19,12,1,0.840228,1,0.557155,0.173004,48,9
7,261,20,11,0,0.843041,0,0.555653,0.043801,48,9
7,261,21,11,1,0.791574,1,0.561909,0.054083,48,9
7,261,22,11,0,0.813393,0,0.561325,0.066439,48,9
7,261,23,11,1,0.749387,1,0.555220,0.079695,48,9
7,261,24,11,1,0.819006,1,0.554207,0.094945,48,9
7,261,25,11,0,0.810923,0,0.552678,0.112123,48,9
7,261,26,11,1,0.757340,1,0.555096,0.132811,48,9
7,261,27,11,1,0.833898,1,0.554415,0.156144,48,9
7,261,28,11,1,0.810333,1,0.557486,0.184058,48,9
7,261,29,11,1,0.720613,1,0.555408,0.214117,48,9
7,261,30,61,1,0.857895,1,0.551355,0.042600,48,9
7,261,31,61,1,0.846837,1,0.549251,0.050330,48,9
7,261,32,61,1,0.873868,1,0.556884,0.060890,48,9
7,261,33,79,1,0.912938,1,0.557104,0.041103,48,9
7,261,34,79,1,0.904420,1,0.554382,0.049196,48,9
7,261,35,79,0,0.642828,0,0.557098,0.059275,48,9
7,261,36,60,1,0.556343,1,0.558213,0.043998,48,9
7,261,37,60,1,0.738303,1,0.559457,0.053856,48,9
7,261,38,60,1,0.772710,1,0.557465,0.065295,48,9
7,261,39,60,0,0.663071,0,0.562129,0.080128,48,9
7,261,40,5,1,0.610096,1,0.558368,0.043331,48,9
7,261,41,5,0,0.811593,0,0.558716,0.052919,48,9
7,261,42,5,0,0.539446,0,0.567968,0.066484,48,9
7,261,43,5,1,0.534739,1,0.563559,0.081937,48,9
7,261,44,5,1,0.783376,1,0.565218,0.101020,48,9
7,261,45,5,1,0.775859,1,0.561915,0.122513,48,9
7,261,46,5,1,0.768745,1,0.561895,0.147593,48,9
7,261,47,26,1,0.806721,1,0.568014,0.044189,48,9
7,261,48,26,1,0.801022,1,0.567638,0.055404,48,9
8,79,1,54,1,0.894991,1,0.570861,0.041634,66,14
8,79,2,54,1,0.916981,1,0.580647,0.054280,66,14
8,79,3,54,1,0.885743,1,0.579523,0.070121,66,14
8,79,4,54,1,0.903906,1,0.577041,0.089275,66,14
8,79,5,54,1,0.913942,1,0.582357,0.114600,66,14
8,79,6,54,1,0.909745,1,0.580693,0.144796,66,14
8,79,7,54,1,0.770064,1,0.575146,0.177944,66,14
8,79,8,33,1,0.817004,1,0.576801,0.048289,66,14
8,79,9,33,1,0.797705,1,0.574587,0.062529,66,14
8,79,10,33,1,0.731153,1,0.579428,0.081870,66,14
8,79,11,20,1,0.829275,1,0.576600,0.047279,66,14
8,79,12,20,1,0.870161,1,0.577494,0.061601,66,14
8,79,13,20,1,0.798594,1,0.577383,0.079777,66,14
8,79,14,60,1,0.855939,1,0.566257,0.045239,66,14
8,79,15,60,0,0.864964,0,0.564267,0.056269,66,14
8,79,16,60,0,0.808825,0,0.563902,0.069656,66,14
8,79,17,60,1,0.788615,1,0.567027,0.086745,66,14
8,79,18,60,1,0.867321,1,0.571548,0.108969,66,14
8,79,19,60,1,0.882540,1,0.569795,0.135083,66,14
8,79,20,60,0,0.950952,0,0.572746,0.167398,66,14
8,79,21,53,1,0.953188,1,0.565981,0.041368,66,14
8,79,22,53,0,0.954266,0,0.569440,0.051997,66,14
8,79,23,53,1,0.942149,1,0.571848,0.065614,66,14
8,79,24,53,1,0.960118,1,0.577433,0.083843,66,14
8,79,25,53,1,0.960350,1,0.577364,0.106317,66,14
8,79,26,53,1,0.930500,1,0.577197,0.133526,66,14
8,79,27,62,1,0.966700,1,0.577307,0.043572,66,14
8,79,28,62,1,0.963971,1,0.577677,0.056245,66,14
8,79,29,62,1,0.855081,1,0.579569,0.072672,66,14
8,79,30,61,1,0.915185,1,0.580644,0.047119,66,14
8,79,31,61,1,0.905640,1,0.578698,0.061423,66,14
8,79,32,61,1,0.657112,1,0.577789,0.079370,66,14
8,79,33,51,1,0.811596,1,0.574072,0.045987,66,14
8,79,34,51,0,0.796930,0,0.579035,0.060082,66,14
8,79,35,51,0,0.721090,0,0.578470,0.077901,66,14
8,79,36,64,0,0.800801,0,0.579181,0.046142,66,14
8,79,37,4,1,0.811253,1,0.577369,0.045400,66,14
8,79,38,4,0,0.849103,0,0.579133,0.059113,66,14
8,79,39,4,0,0.810245,0,0.575983,0.075750,66,14
8,79,40,4,1,0.817331,1,0.582065,0.098329,66,14
8,79,41,4,1,0.862494,1,0.579154,0.125311,66,14
8,79,42,4,1,0.852163,1,0.577071,0.157032,66,14
8,79,43,4,1,0.883615,1,0.580078,0.195998,66,14
8,79,44,73,1,0.901515,1,0.582434,0.044410,66,14
8,79,45,73,1,0.914455,1,0.577724,0.057346,66,14
8,79,46,73,0,0.740037,0,0.579679,0.074124,66,14
8,79,47,64,1,0.681923,1,0.577310,0.059782,66,14
8,79,48,64,1,0.840612,1,0.576252,0.076767,66,14
8,79,49,64,1,0.860299,1,0.578025,0.098485,66,14
8,79,50,64,1,0.851447,1,0.574862,0.124053,66,14
8,79,51,64,1,0.859319,1,0.576363,0.155449,66,14
8,79,52,64,0,0.608418,0,0.579659,0.194239,66,14
8,79,53,51,0,0.580830,0,0.580499,0.100943,66,14
8,79,54,51,1,0.726232,1,0.581957,0.130156,66,14
8,79,55,30,1,0.857682,1,0.578527,0.046405,66,14
8,79,56,30,0,0.864140,0,0.577755,0.060254,66,14
8,79,57,30,1,0.817208,1,0.578401,0.077971,66,14
8,79,58,30,1,0.865360,1,0.576564,0.099599,66,14
8,79,59,30,1,0.843544,1,0.579334,0.127247,66,14
8,79,60,30,0,0.426212,1,0.581012,0.161579,66,14
8,79,61,29,0,0.457796,1,0.575522,0.045274,66,14
8,79,62,29,1,0.581981,1,0.579698,0.059139,66,14
8,79,63,28,1,0.787736,1,0.582269,0.046567,66,14
8,79,64,28,0,0.800517,0,0.579870,0.060836,66,14
8,79,65,28,0,0.612580,0,0.580023,0.079050,66,14
8,79,66,28,0,0.581577,0,0.576486,0.100810,66,14
9,412,1,7,1,0.936575,1,0.563268,0.045275,88,21
9,412,2,7,1,0.957427,1,0.579270,0.059145,88,21
9,412,3,7,1,0.852352,1,0.572447,0.075122,88,21
9,412,4,0,1,0.914994,1,0.502669,0.034433,88,21
9,412,5,0,1,0.932119,1,0.503383,0.034822,88,21
9,412,6,0,1,0.953994,1,0.503347,0.035211,88,21
9,412,7,8,1,0.972706,1,0.577392,0.043158,88,21
9,412,8,8,1,0.967031,1,0.566365,0.053608,88,21
9,412,9,8,0,0.947928,0,0.580018,0.069337,88,21
9,412,10,9,1,0.928771,1,0.581139,0.043960,88,21
9,412,11,9,1,0.956108,1,0.580039,0.057130,88,21
9,412,12,9,1,0.943515,1,0.579201,0.073634,88,21
9,412,13,9,1,0.898546,1,0.580552,0.094654,88,21
9,412,14,10,1,0.946011,1,0.557506,0.045425,88,21
9,412,15,10,1,0.947344,1,0.553135,0.054672,88,21
9,412,16,10,1,0.834680,1,0.550150,0.064974,88,21
9,412,17,11,1,0.858839,1,0.561428,0.044684,88,21
9,412,18,11,0,0.868448,0,0.570023,0.056709,88,21
9,412,19,11,1,0.742905,1,0.565435,0.070573,88,21
9,412,20,11,1,0.832701,1,0.572282,0.089414,88,21
9,412,21,11,1,0.840971,1,0.566283,0.110399,88,21
9,412,22,11,1,0.785626,1,0.561337,0.133350,88,21
9,412,23,12,1,0.869558,1,0.571009,0.046220,88,21
9,412,24,12,1,0.861986,1,0.570902,0.058845,88,21
9,412,25,12,1,0.846962,1,0.572671,0.075025,88,21
9,412,26,13,1,0.863786,1,0.573438,0.045052,88,21
9,412,27,13,1,0.888013,1,0.578682,0.058506,88,21
9,412,28,13,1,0.894504,1,0.568647,0.073136,88,21
9,412,29,94,1,0.909732,1,0.570020,0.045086,88,21
9,412,30,94,1,0.928324,1,0.575331,0.058083,88,21
9,412,31,94,1,0.874364,1,0.573215,0.073935,88,21
9,412,32,74,1,0.916844,1,0.566426,0.043789,88,21
9,412,33,74,1,0.893794,1,0.564708,0.054347,88,21
9,412,34,74,1,0.827783,1,0.567672,0.067878,88,21
9,412,35,84,1,0.878837,1,0.566414,0.046841,88,21
9,412,36,84,1,0.891511,1,0.569996,0.059834,88,21
9,412,37,84,1,0.869720,1,0.566509,0.075174,88,21
9,412,38,84,1,0.873591,1,0.567418,0.094250,88,21
9,412,39,84,1,0.868891,1,0.564388,0.116264,88,21
9,412,40,84,1,0.896382,1,0.572320,0.145992,88,21
9,412,41,84,1,0.906884,1,0.566868,0.178475,88,21
9,412,42,84,1,0.861323,1,0.563435,0.213833,88,21
9,412,43,19,1,0.898416,1,0.569735,0.047499,88,21
9,412,44,19,1,0.872262,1,0.569664,0.060655,88,21
9,412,45,19,1,0.803463,1,0.572769,0.077924,88,21
9,412,46,76,1,0.903341,1,0.562870,0.044748,88,21
9,412,47,76,1,0.905705,1,0.558706,0.054593,88,21
9,412,48,76,1,0.936798,1,0.562026,0.067158,88,21
9,412,49,3,1,0.947316,1,0.573798,0.043873,88,21
9,412,50,3,1,0.955886,1,0.569805,0.055267,88,21
9,412,51,3,1,0.790031,1,0.573778,0.070241,88,21
9,412,52,57,1,0.826591,1,0.571141,0.044134,88,21
9,412,53,57,1,0.828372,1,0.569186,0.055566,88,21
9,412,54,57,1,0.720828,1,0.570004,0.069863,88,21
9,412,55,2,1,0.809306,1,0.566862,0.048109,88,21
9,412,56,2,1,0.799474,1,0.564606,0.060686,88,21
9,412,57,2,1,0.786248,1,0.562452,0.075659,88,21
9,412,58,2,1,0.890685,1,0.565982,0.095031,88,21
9,412,59,62,1,0.958001,1,0.569954,0.042507,88,21
9,412,60,62,1,0.956614,1,0.571920,0.053858,88,21
9,412,61,62,1,0.749705,1,0.567467,0.066975,88,21
9,412,62,33,0,0.824972,0,0.568555,0.046897,88,21
9,412,63,33,1,0.705664,1,0.570482,0.059895,88,21
9,412,64,33,1,0.850823,1,0.566126,0.075019,88,21
9,412,65,33,1,0.809842,1,0.566672,0.093663,88,21
9,412,66,33,1,0.682854,1,0.568847,0.117040,88,21
9,412,67,60,0,0.837842,0,0.569200,0.045702,88,21
9,412,68,60,0,0.673941,0,0.566138,0.057200,88,21
9,412,69,60,1,0.691583,1,0.573963,0.073210,88,21
9,412,70,60,1,0.810330,1,0.571685,0.092453,88,21
9,412,71,60,1,0.818603,1,0.568116,0.114658,88,21
9,412,72,60,1,0.742305,1,0.573082,0.143277,88,21
9,412,73,31,1,0.859450,1,0.573105,0.043590,88,21
9,412,74,31,1,0.859086,1,0.574289,0.055769,88,21
9,412,75,31,0,0.773708,0,0.568202,0.069619,88,21
9,412,76,60,0,0.667935,0,0.569913,0.175599,88,21
9,412,77,60,0,0.699421,0,0.569640,0.212708,88,21
9,412,78,60,1,0.742975,1,0.566790,0.252671,88,21
9,412,79,33,1,0.857138,1,0.574593,0.147692,88,21
9,412,80,33,0,0.848759,0,0.572135,0.182956,88,21
9,412,81,33,1,0.749262,1,0.568491,0.221624,88,21
9,412,82,33,1,0.875195,1,0.571925,0.267405,88,21
9,412,83,33,1,0.841025,1,0.568008,0.314781,88,21
9,412,84,33,0,0.759994,0,0.572337,0.368347,88,21
9,412,85,60,1,0.742148,1,0.569116,0.297982,88,21
9,412,86,60,1,0.718534,1,0.572266,0.348608,88,21
9,412,87,66,1,0.868451,1,0.571023,0.045495,88,21
9,412,88,66,1,0.854301,1,0.568022,0.057252,88,21
10,249,1,65,1,0.526378,1,0.563514,0.042838,199,28
10,249,2,65,1,0.752135,1,0.536724,0.048387,199,28
10,249,3,65,0,0.738090,0,0.563452,0.059626,199,28
10,249,4,65,1,0.608752,1,0.554349,0.071086,199,28
10,249,5,65,1,0.732490,1,0.553968,0.084386,199,28
10,249,6,65,0,0.497227,1,0.560539,0.101875,199,28
10,249,7,69,1,0.561437,1,0.570973,0.047060,199,28
10,249,8,69,1,0.660517,1,0.573953,0.060861,199,28
10,249,9,69,1,0.728615,1,0.575802,0.078796,199,28
10,249,10,69,1,0.802468,1,0.574498,0.100871,199,28
10,249,11,65,1,0.560544,1,0.570205,0.125950,199,28
10,249,12,18,1,0.826947,1,0.576943,0.045200,199,28
10,249,13,73,1,0.885513,1,0.575021,0.043312,199,28
10,249,14,73,1,0.883690,1,0.579211,0.056230,199,28
10,249,15,73,1,0.780621,1,0.580638,0.072942,199,28
10,249,16,56,1,0.871826,1,0.581071,0.044593,199,28
10,249,17,56,1,0.887960,1,0.580997,0.058272,199,28
10,249,18,56,1,0.603862,1,0.581735,0.075884,199,28
10,249,19,18,0,0.712336,0,0.580454,0.059126,199,28
10,249,20,18,0,0.596919,0,0.579996,0.076778,199,28
10,249,21,18,0,0.571228,0,0.578467,0.098494,199,28
10,249,22,18,1,0.571851,1,0.576999,0.124696,199,28
10,249,23,18,1,0.689377,1,0.581470,0.158305,199,28
10,249,24,18,1,0.710504,1,0.580052,0.197463,199,28
10,249,25,18,1,0.743680,1,0.582089,0.243756,199,28
10,249,26,37,1,0.906101,1,0.580633,0.046895,199,28
10,249,27,37,1,0.915597,1,0.579314,0.061190,199,28
10,249,28,37,1,0.878617,1,0.581445,0.079939,199,28
10,249,29,7,1,0.940363,1,0.581618,0.048223,199,28
10,249,30,7,1,0.943039,1,0.582416,0.063596,199,28
10,249,31,7,1,0.535296,1,0.578550,0.082281,199,28
10,249,32,29,1,0.720487,1,0.579367,0.045876,199,28
10,249,33,29,0,0.802077,0,0.576132,0.059194,199,28
10,249,34,12,0,0.798552,0,0.580270,0.047737,199,28
10,249,35,12,1,0.757038,1,0.575941,0.061798,199,28
10,249,36,12,1,0.849376,1,0.580924,0.080904,199,28
10,249,37,12,1,0.822451,1,0.582573,0.105645,199,28
10,249,38,12,0,0.782048,0,0.579144,0.135093,199,28
10,249,39,0,1,0.704850,1,0.500771,0.034217,199,28
10,249,40,0,1,0.861465,1,0.502807,0.034537,199,28
10,249,41,0,1,0.842824,1,0.503091,0.034894,199,28
10,249,42,0,1,0.772620,1,0.503043,0.035248,199,28
10,249,43,11,1,0.834720,1,0.580434,0.047730,199,28
10,249,44,11,0,0.785901,0,0.581090,0.062837,199,28
10,249,45,11,1,0.696795,1,0.579211,0.081696,199,28
10,249,46,11,1,0.791887,1,0.579858,0.105634,199,28
10,249,47,11,1,0.808991,1,0.582057,0.136199,199,28
10,249,48,11,1,0.915756,1,0.579686,0.172232,199,28
10,249,49,77,1,0.939619,1,0.579083,0.045112,199,28
10,249,50,77,0,0.940624,0,0.577648,0.058264,199,28
10,249,51,77,1,0.876139,1,0.569920,0.073007,199,28
10,249,52,77,1,0.940626,1,0.579296,0.093737,199,28
10,249,53,77,0,0.929050,0,0.580538,0.119800,199,28
10,249,54,77,0,0.852406,0,0.581177,0.151776,199,28
10,249,55,77,0,0.872729,0,0.578883,0.188628,199,28
10,249,56,77,1,0.888123,1,0.581047,0.232365,199,28
10,249,57,77,0,0.945967,0,0.582963,0.282598,199,28
10,249,58,77,0,0.890048,0,0.576461,0.332493,199,28
10,249,59,9,0,0.895243,0,0.578037,0.043504,199,28
10,249,60,9,1,0.888501,1,0.570142,0.054734,199,28
10,249,61,9,1,0.926200,1,0.581364,0.071112,199,28
10,249,62,9,0,0.944465,0,0.577219,0.090559,199,28
10,249,63,9,1,0.851856,1,0.564074,0.109975,199,28
10,249,64,9,1,0.946084,1,0.580673,0.139283,199,28
10,249,65,9,1,0.928577,1,0.583070,0.175423,199,28
10,249,66,9,0,0.691759,0,0.578520,0.215094,199,28
10,249,67,75,1,0.617751,1,0.579812,0.045368,199,28
10,249,68,75,1,0.811991,1,0.582868,0.059720,199,28
10,249,69,75,0,0.817779,0,0.578540,0.077032,199,28
10,249,70,75,1,0.642587,1,0.574332,0.097370,199,28
10,249,71,75,1,0.811701,1,0.580780,0.124551,199,28
10,249,72,75,1,0.786354,1,0.578012,0.156303,199,28
10,249,73,75,0,0.878707,0,0.581397,0.195521,199,28
10,249,74,10,1,0.769865,1,0.563448,0.046392,199,28
10,249,75,10,0,0.925031,0,0.580063,0.061337,199,28
10,249,76,10,1,0.727323,1,0.576496,0.079622,199,28
10,249,77,10,1,0.898152,1,0.580344,0.103948,199,28
10,249,78,10,0,0.887668,0,0.582708,0.135387,199,28
10,249,79,10,1,0.714975,1,0.550500,0.157962,199,28
10,249,80,10,1,0.873994,1,0.580999,0.200213,199,28
10,249,81,10,1,0.888729,1,0.580366,0.249140,199,28
10,249,82,10,1,0.907737,1,0.581096,0.304768,199,28
10,249,83,77,1,0.919208,1,0.579135,0.386155,199,28
10,249,84,77,1,0.927978,1,0.579341,0.439977,199,28
10,249,85,77,1,0.673306,1,0.579281,0.491736,199,28
10,249,86,57,1,0.713739,1,0.573783,0.044533,199,28
10,249,87,57,0,0.729775,0,0.574325,0.057032,199,28
10,249,88,57,1,0.617759,1,0.575365,0.072938,199,28
10,249,89,57,0,0.745131,0,0.573963,0.092295,199,28
10,249,90,57,0,0.591009,0,0.578953,0.117733,199,28
10,249,91,57,0,0.591203,0,0.573902,0.146472,199,28
10,249,92,57,0,0.594495,0,0.571531,0.179122,199,28
10,249,93,57,1,0.599700,1,0.571223,0.216371,199,28
10,249,94,57,1,0.726897,1,0.572559,0.258845,199,28
10,249,95,57,1,0.671146,1,0.577466,0.308396,199,28
10,249,96,57,0,0.629867,0,0.580864,0.363186,199,28
10,249,97,61,1,0.682586,1,0.552798,0.042811,199,28
10,249,98,61,1,0.824983,1,0.575427,0.055283,199,28
10,249,99,61,1,0.779767,1,0.574587,0.070849,199,28
10,249,100,61,0,0.571612,0,0.577868,0.091232,199,28
10,249,101,2,0,0.511139,0,0.576330,0.049812,199,28
10,249,102,2,1,0.570877,1,0.576600,0.065571,199,28
10,249,103,2,1,0.669868,1,0.573314,0.084793,199,28
10,249,104,2,0,0.668188,0,0.576286,0.109966,199,28
10,249,105,2,0,0.552167,0,0.579030,0.142485,199,28
10,249,106,2,0,0.496944,1,0.577056,0.181126,199,28
10,249,107,2,1,0.503613,1,0.573974,0.224857,199,28
10,249,108,2,0,0.632277,0,0.562270,0.266392,199,28
10,249,109,2,1,0.511390,1,0.561181,0.310895,199,28
10,249,110,2,0,0.633118,0,0.555366,0.353580,199,28
10,249,111,2,1,0.687171,1,0.575132,0.413893,199,28
10,249,112,79,0,0.883653,0,0.551423,0.040328,199,28
10,249,113,79,1,0.759946,1,0.575774,0.051838,199,28
10,249,114,79,1,0.879369,1,0.563043,0.063630,199,28
10,249,115,79,1,0.894453,1,0.530999,0.070255,199,28
10,249,116,79,0,0.623161,0,0.559893,0.084882,199,28
10,249,117,78,1,0.753279,1,0.579333,0.043685,199,28
10,249,118,78,1,0.935462,1,0.582005,0.057221,199,28
10,249,119,78,0,0.901600,0,0.574257,0.072666,199,28
10,249,120,78,1,0.801882,1,0.579432,0.093230,199,28
