student_idx,global_idx,step,skill_id,actual_response,encoder1_pred,encoder2_pred,encoder1_binary,encoder2_binary,encoder1_match,encoder2_match,mastery,expected_gain,theta_global,threshold_temp,encoder2_pred_expected,total_steps,unique_skills,accuracy
2,2,21,45,0,0.898926,0.562227,1,1,0,0,0.940527,0.586743,0.690323,1.00,0.562227,68,6,0.4265
2,2,22,45,0,0.469816,0.562227,0,1,1,0,0.940527,0.587426,0.690323,1.00,0.562227,68,6,0.4265
2,2,23,34,1,0.001738,0.360695,0,0,0,0,0.117975,0.589314,0.690323,1.00,0.360695,68,6,0.4265
2,2,24,34,1,0.769266,0.361250,1,0,1,0,0.120379,0.587551,0.690323,1.00,0.361250,68,6,0.4265
2,2,25,45,1,0.969609,0.562227,1,1,1,1,0.940527,0.587980,0.690323,1.00,0.562227,68,6,0.4265
2,2,26,45,0,0.936683,0.562227,1,1,0,0,0.940527,0.587085,0.690323,1.00,0.562227,68,6,0.4265
2,2,27,45,0,0.073521,0.562227,0,1,1,0,0.940527,0.587772,0.690323,1.00,0.562227,68,6,0.4265
2,2,28,45,0,0.130576,0.562227,0,1,1,0,0.940527,0.589028,0.690323,1.00,0.562227,68,6,0.4265
2,2,29,45,1,0.343173,0.562227,0,1,0,1,0.940527,0.587759,0.690323,1.00,0.562227,68,6,0.4265
2,2,30,45,0,0.972239,0.562227,1,1,0,0,0.940527,0.588724,0.690323,1.00,0.562227,68,6,0.4265
2,2,31,45,0,0.156917,0.562227,0,1,1,0,0.940527,0.587631,0.690323,1.00,0.562227,68,6,0.4265
2,2,32,13,0,0.195740,0.562790,0,1,1,0,0.942815,0.585872,0.690323,1.00,0.562790,68,6,0.4265
2,2,33,13,0,0.101823,0.562790,0,1,1,0,0.942815,0.588289,0.690323,1.00,0.562790,68,6,0.4265
2,2,34,13,1,0.136756,0.562790,0,1,0,1,0.942815,0.588911,0.690323,1.00,0.562790,68,6,0.4265
2,2,35,13,0,0.996975,0.562790,1,1,0,0,0.942815,0.586878,0.690323,1.00,0.562790,68,6,0.4265
2,2,36,13,0,0.040236,0.562790,0,1,1,0,0.942815,0.585510,0.690323,1.00,0.562790,68,6,0.4265
2,2,37,13,1,0.037654,0.562790,0,1,0,1,0.942815,0.587619,0.690323,1.00,0.562790,68,6,0.4265
2,2,38,13,1,0.535041,0.562790,1,1,1,1,0.942815,0.589397,0.690323,1.00,0.562790,68,6,0.4265
2,2,39,13,1,0.941688,0.562790,1,1,1,1,0.942815,0.586045,0.690323,1.00,0.562790,68,6,0.4265
2,2,40,13,1,0.589999,0.562790,1,1,1,1,0.942815,0.588130,0.690323,1.00,0.562790,68,6,0.4265
2,2,41,34,0,0.010433,0.363312,0,0,1,1,0.129308,0.590198,0.690323,1.00,0.363313,68,6,0.4265
2,2,42,34,1,0.001363,0.363346,0,0,0,0,0.129454,0.587091,0.690323,1.00,0.363346,68,6,0.4265
2,2,43,34,0,0.172594,0.365438,0,0,1,1,0.138485,0.586686,0.690323,1.00,0.365438,68,6,0.4265
2,2,44,34,0,0.002313,0.365474,0,0,1,1,0.138638,0.589095,0.690323,1.00,0.365474,68,6,0.4265
2,2,45,34,0,0.001626,0.365510,0,0,1,1,0.138795,0.587118,0.690323,1.00,0.365510,68,6,0.4265
2,2,46,34,0,0.001876,0.365531,0,0,1,1,0.138888,0.588053,0.690323,1.00,0.365531,68,6,0.4265
2,2,47,34,0,0.001121,0.365563,0,0,1,1,0.139024,0.588380,0.690323,1.00,0.365563,68,6,0.4265
2,2,48,34,0,0.006481,0.365589,0,0,1,1,0.139135,0.590297,0.690323,1.00,0.365589,68,6,0.4265
2,2,49,45,1,0.193724,0.562227,0,1,0,1,0.940527,0.587127,0.690323,1.00,0.562227,68,6,0.4265
2,2,50,45,0,0.980032,0.562227,1,1,0,0,0.940527,0.586162,0.690323,1.00,0.562227,68,6,0.4265
2,2,51,45,1,0.136629,0.562227,0,1,0,1,0.940527,0.587725,0.690323,1.00,0.562227,68,6,0.4265
2,2,52,45,0,0.752704,0.562227,1,1,0,0,0.940527,0.587923,0.690323,1.00,0.562227,68,6,0.4265
2,2,53,45,1,0.029702,0.562227,0,1,0,1,0.940527,0.587238,0.690323,1.00,0.562227,68,6,0.4265
2,2,54,45,0,0.668142,0.562227,1,1,0,0,0.940527,0.586270,0.690323,1.00,0.562227,68,6,0.4265
2,2,55,45,0,0.080248,0.562227,0,1,1,0,0.940527,0.586921,0.690323,1.00,0.562227,68,6,0.4265
2,2,56,45,0,0.188053,0.562227,0,1,1,0,0.940527,0.586042,0.690323,1.00,0.562227,68,6,0.4265
2,2,57,45,1,0.007809,0.562227,0,1,0,1,0.940527,0.586492,0.690323,1.00,0.562227,68,6,0.4265
2,2,58,34,0,0.008035,0.370071,0,0,1,1,0.158410,0.587609,0.690323,1.00,0.370071,68,6,0.4265
2,2,59,34,0,0.000597,0.370104,0,0,1,1,0.158551,0.588313,0.690323,1.00,0.370104,68,6,0.4265
2,2,60,34,1,0.002706,0.370129,0,0,0,0,0.158658,0.589803,0.690323,1.00,0.370129,68,6,0.4265
2,2,61,34,0,0.004648,0.372431,0,0,1,1,0.168523,0.586681,0.690323,1.00,0.372431,68,6,0.4265
2,2,62,34,0,0.001399,0.372459,0,0,1,1,0.168639,0.588886,0.690323,1.00,0.372459,68,6,0.4265
2,2,63,34,0,0.001860,0.372478,0,0,1,1,0.168722,0.587931,0.690323,1.00,0.372478,68,6,0.4265
2,2,64,34,0,0.000773,0.372517,0,0,1,1,0.168890,0.590011,0.690323,1.00,0.372517,68,6,0.4265
2,2,65,34,1,0.000682,0.372541,0,0,0,0,0.168991,0.586141,0.690323,1.00,0.372541,68,6,0.4265
2,2,66,34,0,0.004387,0.373906,0,0,1,1,0.174827,0.588236,0.690323,1.00,0.373906,68,6,0.4265
2,2,67,34,0,0.018996,0.373949,0,0,1,1,0.175010,0.587666,0.690323,1.00,0.373949,68,6,0.4265
2,2,68,13,1,0.287561,0.562790,0,1,0,1,0.942815,0.587372,0.690323,1.00,0.562790,68,6,0.4265
3,3,1,81,1,0.999989,0.468242,1,0,1,0,0.563120,0.587689,0.690323,1.00,0.468242,123,22,0.7236
3,3,2,81,0,0.999975,0.545303,1,1,0,0,0.872034,0.589710,0.690323,1.00,0.545303,123,22,0.7236
3,3,3,81,1,0.999953,0.558076,1,1,1,1,0.923682,0.587758,0.690323,1.00,0.558076,123,22,0.7236
3,3,4,81,1,0.999832,0.559810,1,1,1,1,0.930715,0.585873,0.690323,1.00,0.559810,123,22,0.7236
3,3,5,81,1,0.980680,0.560008,1,1,1,1,0.931516,0.586096,0.690323,1.00,0.560008,123,22,0.7236
3,3,6,81,1,0.988281,0.560030,1,1,1,1,0.931607,0.586848,0.690323,1.00,0.560030,123,22,0.7236
3,3,7,32,0,0.999004,0.557901,1,1,0,0,0.922971,0.585030,0.690323,1.00,0.557901,123,22,0.7236
3,3,8,32,0,0.994167,0.557932,1,1,0,0,0.923096,0.585974,0.690323,1.00,0.557932,123,22,0.7236
3,3,9,32,1,0.997223,0.557939,1,1,1,1,0.923124,0.585217,0.690323,1.00,0.557939,123,22,0.7236
3,3,10,32,1,0.996545,0.557940,1,1,1,1,0.923130,0.584164,0.690323,1.00,0.557940,123,22,0.7236
3,3,11,32,0,0.999656,0.557941,1,1,0,0,0.923132,0.584953,0.690323,1.00,0.557941,123,22,0.7236
3,3,12,32,1,0.988296,0.557941,1,1,1,1,0.923132,0.584601,0.690323,1.00,0.557941,123,22,0.7236
3,3,13,32,0,0.999200,0.557941,1,1,0,0,0.923132,0.585874,0.690323,1.00,0.557941,123,22,0.7236
3,3,14,32,0,0.999103,0.557941,1,1,0,0,0.923132,0.586096,0.690323,1.00,0.557941,123,22,0.7236
3,3,15,32,1,0.991953,0.557941,1,1,1,1,0.923132,0.584530,0.690323,1.00,0.557941,123,22,0.7236
3,3,16,32,1,0.989614,0.557941,1,1,1,1,0.923132,0.585274,0.690323,1.00,0.557941,123,22,0.7236
3,3,17,32,1,0.998889,0.557941,1,1,1,1,0.923132,0.586869,0.690323,1.00,0.557941,123,22,0.7236
3,3,18,32,1,0.999494,0.557941,1,1,1,1,0.923132,0.586103,0.690323,1.00,0.557941,123,22,0.7236
3,3,19,74,0,0.999614,0.556506,1,1,0,0,0.917317,0.583429,0.690323,1.00,0.556506,123,22,0.7236
3,3,20,74,1,0.916858,0.556506,1,1,1,1,0.917317,0.582761,0.690323,1.00,0.556506,123,22,0.7236
3,3,21,74,1,0.999601,0.556506,1,1,1,1,0.917317,0.585138,0.690323,1.00,0.556506,123,22,0.7236
3,3,22,74,0,0.998274,0.556506,1,1,0,0,0.917317,0.586877,0.690323,1.00,0.556506,123,22,0.7236
3,3,23,74,1,0.721151,0.556506,1,1,1,1,0.917317,0.586227,0.690323,1.00,0.556506,123,22,0.7236
3,3,24,74,1,0.995736,0.556506,1,1,1,1,0.917317,0.585680,0.690323,1.00,0.556506,123,22,0.7236
3,3,25,74,1,0.995455,0.556506,1,1,1,1,0.917317,0.585823,0.690323,1.00,0.556506,123,22,0.7236
3,3,26,74,0,0.994827,0.556506,1,1,0,0,0.917317,0.587767,0.690323,1.00,0.556506,123,22,0.7236
3,3,27,76,0,0.303941,0.557994,0,1,1,0,0.923349,0.586916,0.690323,1.00,0.557994,123,22,0.7236
3,3,28,76,1,0.105847,0.557994,0,1,0,1,0.923349,0.586842,0.690323,1.00,0.557994,123,22,0.7236
3,3,29,76,1,0.995809,0.557994,1,1,1,1,0.923349,0.586734,0.690323,1.00,0.557994,123,22,0.7236
3,3,30,76,0,0.998737,0.557994,1,1,0,0,0.923349,0.584987,0.690323,1.00,0.557994,123,22,0.7236
3,3,31,76,1,0.105356,0.557994,0,1,0,1,0.923349,0.586128,0.690323,1.00,0.557994,123,22,0.7236
3,3,32,76,1,0.998934,0.557994,1,1,1,1,0.923349,0.583068,0.690323,1.00,0.557994,123,22,0.7236
3,3,33,76,0,0.998958,0.557994,1,1,0,0,0.923349,0.585999,0.690323,1.00,0.557994,123,22,0.7236
3,3,34,76,1,0.203906,0.557994,0,1,0,1,0.923349,0.585037,0.690323,1.00,0.557994,123,22,0.7236
3,3,35,76,1,0.998734,0.557994,1,1,1,1,0.923349,0.583091,0.690323,1.00,0.557994,123,22,0.7236
3,3,36,76,1,0.987562,0.557994,1,1,1,1,0.923349,0.582068,0.690323,1.00,0.557994,123,22,0.7236
3,3,37,76,0,0.983706,0.557994,1,1,0,0,0.923349,0.583214,0.690323,1.00,0.557994,123,22,0.7236
3,3,38,69,1,0.011462,0.383373,0,0,0,0,0.215066,0.584334,0.690323,1.00,0.383373,123,22,0.7236
3,3,39,69,0,0.325707,0.432673,0,0,1,1,0.419369,0.585347,0.690323,1.00,0.432673,123,22,0.7236
3,3,40,69,1,0.019558,0.432909,0,0,0,0,0.420332,0.586699,0.690323,1.00,0.432909,123,22,0.7236
3,3,41,69,1,0.716003,0.469681,1,0,1,0,0.568899,0.584731,0.690323,1.00,0.469681,123,22,0.7236
3,3,42,69,0,0.417232,0.509959,0,1,1,0,0.730166,0.585803,0.690323,1.00,0.509959,123,22,0.7236
3,3,43,69,1,0.035648,0.510084,0,1,0,1,0.730663,0.584623,0.690323,1.00,0.510084,123,22,0.7236
3,3,44,69,1,0.872831,0.524445,1,1,1,1,0.788183,0.585807,0.690323,1.00,0.524445,123,22,0.7236
3,3,45,69,0,0.512257,0.535987,1,1,0,0,0.834520,0.584493,0.690323,1.00,0.535987,123,22,0.7236
3,3,46,69,1,0.595624,0.536030,1,1,1,1,0.834694,0.585009,0.690323,1.00,0.536030,123,22,0.7236
3,3,47,69,1,0.990512,0.540583,1,1,1,1,0.853012,0.585857,0.690323,1.00,0.540583,123,22,0.7236
3,3,48,69,1,0.949931,0.542089,1,1,1,1,0.859078,0.584877,0.690323,1.00,0.542089,123,22,0.7236
3,3,49,69,1,0.992819,0.542546,1,1,1,1,0.860918,0.583512,0.690323,1.00,0.542546,123,22,0.7236
3,3,50,37,0,0.999909,0.552610,1,1,0,0,0.901545,0.583210,0.690323,1.00,0.552610,123,22,0.7236
3,3,51,37,1,0.617814,0.552610,1,1,1,1,0.901545,0.585217,0.690323,1.00,0.552610,123,22,0.7236
3,3,52,37,1,0.999891,0.552610,1,1,1,1,0.901545,0.584406,0.690323,1.00,0.552610,123,22,0.7236
3,3,53,37,1,0.999672,0.552610,1,1,1,1,0.901545,0.586461,0.690323,1.00,0.552610,123,22,0.7236
3,3,54,37,1,0.999857,0.552610,1,1,1,1,0.901545,0.584050,0.690323,1.00,0.552610,123,22,0.7236
3,3,55,10,1,0.999966,0.563763,1,1,1,1,0.946770,0.585368,0.690323,1.00,0.563763,123,22,0.7236
3,3,56,10,1,0.999988,0.563763,1,1,1,1,0.946770,0.581897,0.690323,1.00,0.563763,123,22,0.7236
3,3,57,10,1,0.999986,0.563763,1,1,1,1,0.946770,0.583871,0.690323,1.00,0.563763,123,22,0.7236
3,3,58,8,1,0.999858,0.564758,1,1,1,1,0.950819,0.583736,0.690323,1.00,0.564758,123,22,0.7236
3,3,59,8,0,0.999972,0.564758,1,1,0,0,0.950819,0.584292,0.690323,1.00,0.564758,123,22,0.7236
3,3,60,8,1,0.999872,0.564758,1,1,1,1,0.950819,0.584925,0.690323,1.00,0.564758,123,22,0.7236
3,3,61,8,1,0.999972,0.564758,1,1,1,1,0.950819,0.583789,0.690323,1.00,0.564758,123,22,0.7236
3,3,62,8,1,0.999974,0.564758,1,1,1,1,0.950819,0.583105,0.690323,1.00,0.564758,123,22,0.7236
3,3,63,8,1,0.999944,0.564758,1,1,1,1,0.950819,0.585606,0.690323,1.00,0.564758,123,22,0.7236
3,3,64,9,1,0.999982,0.564448,1,1,1,1,0.949557,0.585571,0.690323,1.00,0.564448,123,22,0.7236
3,3,65,9,1,0.999557,0.564448,1,1,1,1,0.949557,0.584354,0.690323,1.00,0.564448,123,22,0.7236
3,3,66,9,0,0.998276,0.564448,1,1,0,0,0.949557,0.584505,0.690323,1.00,0.564448,123,22,0.7236
3,3,67,12,0,0.763999,0.559737,1,1,0,0,0.930419,0.585644,0.690323,1.00,0.559737,123,22,0.7236
3,3,68,12,1,0.988957,0.559737,1,1,1,1,0.930419,0.584431,0.690323,1.00,0.559737,123,22,0.7236
3,3,69,12,1,0.998459,0.559737,1,1,1,1,0.930419,0.584936,0.690323,1.00,0.559737,123,22,0.7236
3,3,70,12,1,0.998790,0.559737,1,1,1,1,0.930419,0.586423,0.690323,1.00,0.559737,123,22,0.7236
3,3,71,12,1,0.999631,0.559737,1,1,1,1,0.930419,0.585962,0.690323,1.00,0.559737,123,22,0.7236
3,3,72,62,1,0.999745,0.562686,1,1,1,1,0.942392,0.585022,0.690323,1.00,0.562686,123,22,0.7236
3,3,73,62,1,0.999891,0.562686,1,1,1,1,0.942392,0.584240,0.690323,1.00,0.562686,123,22,0.7236
3,3,74,62,1,0.999992,0.562686,1,1,1,1,0.942392,0.587367,0.690323,1.00,0.562686,123,22,0.7236
3,3,75,63,1,0.999890,0.561461,1,1,1,1,0.937416,0.583937,0.690323,1.00,0.561461,123,22,0.7236
3,3,76,63,1,0.999952,0.561461,1,1,1,1,0.937416,0.583710,0.690323,1.00,0.561461,123,22,0.7236
3,3,77,63,1,0.999458,0.561461,1,1,1,1,0.937416,0.585463,0.690323,1.00,0.561461,123,22,0.7236
3,3,78,33,0,0.962668,0.548089,1,1,0,0,0.883275,0.586160,0.690323,1.00,0.548089,123,22,0.7236
3,3,79,33,1,0.569365,0.548089,1,1,1,1,0.883275,0.584995,0.690323,1.00,0.548089,123,22,0.7236
3,3,80,33,1,0.995102,0.548089,1,1,1,1,0.883275,0.583187,0.690323,1.00,0.548089,123,22,0.7236
3,3,81,33,1,0.993714,0.548089,1,1,1,1,0.883275,0.584417,0.690323,1.00,0.548089,123,22,0.7236
3,3,82,33,0,0.975959,0.548089,1,1,0,0,0.883275,0.586353,0.690323,1.00,0.548089,123,22,0.7236
3,3,83,60,1,0.368055,0.395511,0,0,0,0,0.266117,0.586294,0.690323,1.00,0.395511,123,22,0.7236
3,3,84,60,1,0.976916,0.457614,1,0,1,0,0.520371,0.582600,0.690323,1.00,0.457614,123,22,0.7236
3,3,85,60,1,0.991459,0.513326,1,1,1,1,0.743638,0.584684,0.690323,1.00,0.513326,123,22,0.7236
3,3,86,60,0,0.995647,0.537182,1,1,0,0,0.839325,0.582565,0.690323,1.00,0.537182,123,22,0.7236
3,3,87,5,0,0.091468,0.371342,0,0,1,1,0.163858,0.585745,0.690323,1.00,0.371342,123,22,0.7236
3,3,88,5,1,0.023159,0.371392,0,0,0,0,0.164072,0.586234,0.690323,1.00,0.371392,123,22,0.7236
3,3,89,5,0,0.975967,0.375758,1,0,0,1,0.182731,0.582698,0.690323,1.00,0.375758,123,22,0.7236
3,3,90,5,0,0.021263,0.375793,0,0,1,1,0.182880,0.585408,0.690323,1.00,0.375793,123,22,0.7236
3,3,91,5,1,0.000732,0.375859,0,0,0,0,0.183159,0.584632,0.690323,1.00,0.375859,123,22,0.7236
3,3,92,5,1,0.992733,0.378578,1,0,1,0,0.194736,0.583788,0.690323,1.00,0.378578,123,22,0.7236
3,3,93,5,1,0.991661,0.380927,1,0,1,0,0.204707,0.586739,0.690323,1.00,0.380927,123,22,0.7236
3,3,94,5,1,0.998905,0.384716,1,0,1,0,0.220743,0.584197,0.690323,1.00,0.384716,123,22,0.7236
3,3,95,13,1,0.999902,0.562790,1,1,1,1,0.942815,0.584613,0.690323,1.00,0.562790,123,22,0.7236
3,3,96,13,1,0.999989,0.562790,1,1,1,1,0.942815,0.586384,0.690323,1.00,0.562790,123,22,0.7236
3,3,97,13,1,0.999640,0.562790,1,1,1,1,0.942815,0.585108,0.690323,1.00,0.562790,123,22,0.7236
3,3,98,45,1,0.999951,0.562227,1,1,1,1,0.940527,0.584582,0.690323,1.00,0.562227,123,22,0.7236
3,3,99,45,1,0.999709,0.562227,1,1,1,1,0.940527,0.587142,0.690323,1.00,0.562227,123,22,0.7236
3,3,100,45,0,0.997415,0.562227,1,1,0,0,0.940527,0.583691,0.690323,1.00,0.562227,123,22,0.7236
3,3,101,25,1,0.028479,0.526899,0,1,0,1,0.798021,0.583791,0.690323,1.00,0.526899,123,22,0.7236
3,3,102,25,1,0.980841,0.526899,1,1,1,1,0.798021,0.582323,0.690323,1.00,0.526899,123,22,0.7236
3,3,103,25,1,0.979996,0.526899,1,1,1,1,0.798021,0.586206,0.690323,1.00,0.526899,123,22,0.7236
3,3,104,25,0,0.996663,0.526899,1,1,0,0,0.798021,0.585635,0.690323,1.00,0.526899,123,22,0.7236
3,3,105,21,1,0.845547,0.551041,1,1,1,1,0.895199,0.584016,0.690323,1.00,0.551041,123,22,0.7236
3,3,106,21,1,0.990905,0.551041,1,1,1,1,0.895199,0.583838,0.690323,1.00,0.551041,123,22,0.7236
3,3,107,21,1,0.994106,0.551041,1,1,1,1,0.895199,0.584498,0.690323,1.00,0.551041,123,22,0.7236
3,3,108,21,1,0.997216,0.551041,1,1,1,1,0.895199,0.583286,0.690323,1.00,0.551041,123,22,0.7236
3,3,109,67,0,0.999098,0.556199,1,1,0,0,0.916074,0.584065,0.690323,1.00,0.556199,123,22,0.7236
3,3,110,67,0,0.638214,0.556199,1,1,0,0,0.916074,0.583650,0.690323,1.00,0.556199,123,22,0.7236
3,3,111,67,1,0.939077,0.556199,1,1,1,1,0.916074,0.585100,0.690323,1.00,0.556199,123,22,0.7236
3,3,112,67,1,0.998452,0.556199,1,1,1,1,0.916074,0.585125,0.690323,1.00,0.556199,123,22,0.7236
3,3,113,67,1,0.997627,0.556199,1,1,1,1,0.916074,0.586667,0.690323,1.00,0.556199,123,22,0.7236
3,3,114,67,0,0.994139,0.556199,1,1,0,0,0.916074,0.583996,0.690323,1.00,0.556199,123,22,0.7236
3,3,115,40,1,0.131093,0.549710,0,1,0,1,0.889823,0.585649,0.690323,1.00,0.549710,123,22,0.7236
3,3,116,40,1,0.987923,0.549710,1,1,1,1,0.889823,0.583766,0.690323,1.00,0.549710,123,22,0.7236
3,3,117,40,1,0.932786,0.549710,1,1,1,1,0.889823,0.584814,0.690323,1.00,0.549710,123,22,0.7236
3,3,118,40,0,0.975454,0.549710,1,1,0,0,0.889823,0.583411,0.690323,1.00,0.549710,123,22,0.7236
3,3,119,51,0,0.011971,0.374924,0,0,1,1,0.179172,0.586566,0.690323,1.00,0.374924,123,22,0.7236
3,3,120,51,0,0.006060,0.375059,0,0,1,1,0.179750,0.585854,0.690323,1.00,0.375059,123,22,0.7236
3,3,121,51,1,0.009684,0.375201,0,0,0,0,0.180354,0.586041,0.690323,1.00,0.375201,123,22,0.7236
3,3,122,51,1,0.968609,0.417506,1,0,1,0,0.357304,0.584581,0.690323,1.00,0.417506,123,22,0.7236
3,3,123,51,1,0.715924,0.468883,1,0,1,0,0.565694,0.584667,0.690323,1.00,0.468883,123,22,0.7236
4,6,1,24,1,0.999774,0.433225,1,0,1,0,0.421618,0.585956,0.690323,1.00,0.433225,10,3,0.8000
4,6,2,24,1,0.999920,0.514519,1,1,1,1,0.748415,0.586781,0.690323,1.00,0.514519,10,3,0.8000
4,6,3,24,0,0.999906,0.541559,1,1,0,0,0.856942,0.581933,0.690323,1.00,0.541559,10,3,0.8000
4,6,4,27,0,0.998633,0.540268,1,1,0,0,0.851745,0.581963,0.690323,1.00,0.540268,10,3,0.8000
4,6,5,27,1,0.979277,0.546603,1,1,1,1,0.877279,0.585031,0.690323,1.00,0.546603,10,3,0.8000
4,6,6,27,1,0.997622,0.548579,1,1,1,1,0.885254,0.584917,0.690323,1.00,0.548579,10,3,0.8000
4,6,7,27,1,0.999581,0.549081,1,1,1,1,0.887282,0.584279,0.690323,1.00,0.549081,10,3,0.8000
4,6,8,27,1,0.999828,0.549206,1,1,1,1,0.887786,0.583610,0.690323,1.00,0.549206,10,3,0.8000
4,6,9,41,1,0.999955,0.541314,1,1,1,1,0.855959,0.582145,0.690323,1.00,0.541314,10,3,0.8000
4,6,10,41,1,0.999769,0.541353,1,1,1,1,0.856113,0.582609,0.690323,1.00,0.541353,10,3,0.8000
5,10,1,32,0,0.999993,0.430494,1,0,0,1,0.410489,0.586056,0.690323,1.00,0.430495,62,13,0.7419
5,10,2,32,0,0.999896,0.511392,1,1,0,0,0.735898,0.586858,0.690323,1.00,0.511392,62,13,0.7419
5,10,3,32,0,0.997318,0.546384,1,1,0,0,0.876394,0.586645,0.690323,1.00,0.546384,62,13,0.7419
5,10,4,32,1,0.997922,0.555359,1,1,1,1,0.912672,0.585270,0.690323,1.00,0.555359,62,13,0.7419
5,10,5,32,1,0.994679,0.557416,1,1,1,1,0.921003,0.585880,0.690323,1.00,0.557416,62,13,0.7419
5,10,6,32,1,0.999392,0.557834,1,1,1,1,0.922701,0.585963,0.690323,1.00,0.557834,62,13,0.7419
5,10,7,32,0,0.999961,0.557919,1,1,0,0,0.923044,0.584276,0.690323,1.00,0.557919,62,13,0.7419
5,10,8,7,0,0.994310,0.564928,1,1,0,0,0.951510,0.587811,0.690323,1.00,0.564928,62,13,0.7419
5,10,9,7,1,0.983051,0.565092,1,1,1,1,0.952175,0.586258,0.690323,1.00,0.565092,62,13,0.7419
5,10,10,7,1,0.999851,0.565149,1,1,1,1,0.952408,0.586783,0.690323,1.00,0.565149,62,13,0.7419
5,10,11,7,0,0.999983,0.565168,1,1,0,0,0.952486,0.588116,0.690323,1.00,0.565168,62,13,0.7419
5,10,12,7,1,0.912581,0.565174,1,1,1,1,0.952512,0.587078,0.690323,1.00,0.565174,62,13,0.7419
5,10,13,7,1,0.999947,0.565176,1,1,1,1,0.952520,0.586495,0.690323,1.00,0.565176,62,13,0.7419
